"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"ENTREZID"
0.00541936621112002	-0.563433747672754	0.748	0.82	1	"2"	"SNRNP200"	"23020"
0.0054729037054867	-0.341084262519844	0.942	0.967	1	"2"	"SCARB2"	"950"
0.00549195653523442	-0.47794098415215	0.408	0.557	1	"2"	"ZHX3"	"23051"
0.00551581545705201	-0.265505771992825	0.466	0.65	1	"2"	"VPS26B"	"112936"
0.00566932288288478	0.574994134405288	0.65	0.486	1	"2"	"TTC21B"	"79809"
0.0058655698002551	-0.310635098946094	0.398	0.563	1	"2"	"MFSD6"	"54842"
0.0059705236967991	-0.430141534781363	0.981	1	1	"2"	"HSP90B1"	"7184"
0.00619995963365204	-0.303988697630413	0.243	0.393	1	"2"	"TARSL2"	NA
0.0062953285582625	-0.252131710488973	0.66	0.792	1	"2"	"CCNH"	"902"
0.00633272100038758	-0.334138488734066	0.981	0.989	1	"2"	"EID1"	"23741"
0.00654285641893389	-0.25424654918355	0.097	0.219	1	"2"	"PGBD1"	"84547"
0.00667381461213829	0.324472876702624	0.942	0.918	1	"2"	"TSPAN7"	"7102"
0.00679081773334406	-0.527818560314921	0.515	0.65	1	"2"	"SH3GL2"	"6456"
0.00692405787423791	-0.260437286125597	0.864	0.907	1	"2"	"KIAA0368"	NA
0.00723867714120637	-0.272813274032444	0.728	0.814	1	"2"	"DENND4A"	"10260"
0.00728392903763204	-0.30960444637924	0.544	0.672	1	"2"	"P4HTM"	"54681"
0.00738767197219113	-0.26055531006552	0.194	0.35	1	"2"	"ZFP90"	"146198"
0.00807038815361902	-0.358758349382485	0.767	0.842	1	"2"	"CALU"	"813"
0.00816275996595714	0.432799911129082	0.99	0.934	1	"2"	"FAM46C"	NA
0.00891157991951061	-0.376685387319997	0.66	0.776	1	"2"	"ZNF721"	"170960"
0.00899320815057354	-0.33953355196724	0.447	0.612	1	"2"	"ATIC"	"471"
0.00901100722016545	-0.26475625599996	0.476	0.661	1	"2"	"LYSMD3"	"116068"
0.00903039126250642	-0.254284476152273	0.223	0.388	1	"2"	"MCCC1"	"56922"
0.00929010311352312	-0.386189625372233	0.476	0.612	1	"2"	"PAK2"	"5062"
0.00970589379765993	0.439342162415609	0.845	0.842	1	"2"	"GRB2"	"2885"
0.00983201496559401	-0.367833517673999	0.942	0.913	1	"2"	"PSMB2"	"5690"
0.00992764292616163	-0.273975641096646	0.893	0.918	1	"2"	"PSMD7"	"5713"
0.00996578531185421	-0.281014724532102	0.544	0.716	1	"2"	"ZC3H7A"	"29066"
0.00996787616300108	-0.305852507806291	0.883	0.891	1	"2"	"COX20"	"116228"
4.66093058384472e-07	0.355530457130754	0.917	0.617	0.0108240790948626	"3"	"FAF2"	"23197"
5.84816179060941e-07	0.895099665332437	0.875	0.678	0.0135811861263322	"3"	"IARS"	NA
2.58714342347294e-06	0.370109729014201	0.583	0.28	0.0600812317233121	"3"	"CDK16"	"5127"
7.39776515772372e-06	0.366919000769918	0.889	0.636	0.171798300257818	"3"	"DHX40"	"79665"
8.51257345638566e-06	0.462629023083867	1	0.986	0.197687493377644	"3"	"APLP2"	"334"
1.84370828388804e-05	0.80611189345609	0.597	0.36	0.428164374767319	"3"	"CD44"	"960"
2.19541982419711e-05	0.275306588855371	0.667	0.355	0.509842345773295	"3"	"DNAJC14"	"85406"
3.12093466027956e-05	0.393280450282579	0.722	0.467	0.724774656156722	"3"	"FRY"	"10129"
3.18895544028035e-05	0.427867296507336	0.556	0.299	0.740571121896306	"3"	"NPC1"	"4864"
4.05781465532738e-05	0.259748320500817	0.417	0.192	0.942346297406678	"3"	"SUPT4H1"	"6827"
5.56766622542589e-05	0.285745940194211	0.708	0.411	1	"3"	"TAF11"	"6882"
7.9906986062465e-05	0.49078611089204	1	0.939	1	"3"	"RPN2"	"6185"
9.15227289405625e-05	0.50889760592759	0.792	0.584	1	"3"	"CFL2"	"1073"
0.000116564679623049	0.615220329503515	0.792	0.579	1	"3"	"AMZ2"	"51321"
0.000140517927087748	0.253968760888796	0.917	0.766	1	"3"	"SNX3"	"8724"
0.000157694436295516	1.06256133196956	0.236	0.075	1	"3"	"IGFBP3"	"3486"
0.000177884964437439	0.438801374187637	0.847	0.729	1	"3"	"OS9"	"10956"
0.000182922753411083	0.352202644616563	0.764	0.593	1	"3"	"ZFC3H1"	"196441"
0.000190454869525918	0.279522226871751	0.736	0.505	1	"3"	"FOPNL"	NA
0.000190882585610275	0.319955743569661	0.556	0.332	1	"3"	"PIGM"	"93183"
0.000206550115709313	0.483236384812246	0.917	0.78	1	"3"	"CALU"	"813"
0.000226363392087703	0.346579931922395	0.972	0.958	1	"3"	"RPS27L"	"51065"
0.000233489671243031	0.328439221632213	0.806	0.565	1	"3"	"P4HTM"	"54681"
0.000238974728523024	0.434196546198152	0.833	0.621	1	"3"	"AHSA1"	"10598"
0.000300745087549442	0.406758207704824	0.986	0.921	1	"3"	"ATP9A"	"10079"
0.000304346720594521	0.288253244396175	0.764	0.537	1	"3"	"TMOD3"	"29766"
0.000351559057228721	0.495090881568126	0.681	0.481	1	"3"	"EML5"	"161436"
0.000360444201921015	0.453446410987745	0.972	0.874	1	"3"	"TSPAN3"	"10099"
0.000367235798585548	0.687408732595161	0.792	0.598	1	"3"	"GPM6A"	"2823"
0.000369071593532742	0.366541658361111	0.792	0.57	1	"3"	"ABHD10"	"55347"
0.000373278032452533	0.475869869495386	0.667	0.439	1	"3"	"PGD"	"5226"
0.000384058509512192	0.30869250936255	1	0.972	1	"3"	"CHCHD2"	"51142"
0.000417613138091328	0.333157687583438	0.764	0.523	1	"3"	"ABCD3"	"5825"
0.000491498276237676	0.359533878863207	0.417	0.215	1	"3"	"MID2"	"11043"
0.000508992440340058	0.454903129077983	0.778	0.607	1	"3"	"ELOVL5"	"60481"
0.0005800454858373	0.255338124249127	0.861	0.612	1	"3"	"TOR1AIP1"	"26092"
0.000583910022494872	0.48315377434363	0.819	0.65	1	"3"	"BIRC2"	"329"
0.000584978572224398	0.287254344961798	0.542	0.318	1	"3"	"KBTBD2"	"25948"
0.000592128047721812	0.299527608798607	0.708	0.491	1	"3"	"PSMD13"	"5719"
0.000610920188707483	0.470786500284261	0.861	0.748	1	"3"	"EIF2AK1"	"27102"
0.000617554332550167	0.42861228898761	0.972	0.846	1	"3"	"PRPF39"	"55015"
0.000634646804566153	0.337715274745228	0.625	0.388	1	"3"	"P4HA2"	"8974"
0.000728685297084634	0.320276248502116	0.444	0.262	1	"3"	"PPIL2"	"23759"
0.000798586301764754	0.311173830161925	0.778	0.593	1	"3"	"ZCCHC10"	"54819"
0.00100605370706055	0.317199888760855	0.681	0.463	1	"3"	"IREB2"	"3658"
0.00101415608085651	0.272699242905892	0.694	0.486	1	"3"	"SUCLG2"	"8801"
0.00110317962930862	0.435564195679628	0.611	0.388	1	"3"	"GLT25D1"	NA
0.00110922340568529	0.402230494649643	0.861	0.654	1	"3"	"TIMM17A"	"10440"
0.00115678902115446	0.442650018997751	0.264	0.112	1	"3"	"DHRS3"	"9249"
0.00124256489687966	0.453873719763654	0.986	0.939	1	"3"	"ITGB1"	"3688"
0.00124696935736387	0.320695689532365	1	1	1	"3"	"CANX"	"821"
0.00129911880728283	0.310066546763743	0.917	0.785	1	"3"	"SFPQ"	"6421"
0.00132594656384888	0.447169512791771	0.597	0.393	1	"3"	"TTL"	"150465"
0.00137150234792189	0.25360320274097	0.944	0.724	1	"3"	"HEXA"	"3073"
0.00137469240227846	0.421365262934051	1	0.981	1	"3"	"SCD"	"6319"
0.00137536216573009	0.311101984269142	0.917	0.738	1	"3"	"RPA2"	"6118"
0.00147215659283101	0.314623092888748	0.611	0.449	1	"3"	"CAMTA2"	"23125"
0.00153287269227992	0.354673803924641	0.417	0.229	1	"3"	"AKAP12"	"9590"
0.00159136359933295	0.387630772654231	0.639	0.444	1	"3"	"ALAS1"	"211"
0.00166986359891082	0.378415185153899	0.875	0.682	1	"3"	"ASNS"	"440"
0.00173514065225992	0.402603854638872	0.611	0.407	1	"3"	"GLCE"	"26035"
0.00182661318333648	0.275651839993051	0.972	0.888	1	"3"	"PSMD7"	"5713"
0.00192968846994443	0.606738135840958	0.889	0.766	1	"3"	"DNAJC10"	"54431"
0.00195111397129406	0.329248048380328	0.139	0.037	1	"3"	"BDKRB2"	"624"
0.00196749833882823	0.377733268470994	0.931	0.855	1	"3"	"WDR43"	"23160"
0.00197181702732434	0.252080756894004	0.889	0.902	1	"3"	"ACTN4"	"81"
0.00197190146104638	0.265858827004113	0.542	0.364	1	"3"	"CDK2AP2"	"10263"
0.00199728617146274	0.254003487652952	0.778	0.565	1	"3"	"PRCP"	"5547"
0.00201529267056946	0.387386772603462	0.806	0.678	1	"3"	"LRP11"	"84918"
0.00212790703519009	0.272151720522352	0.556	0.346	1	"3"	"PIK3CB"	"5291"
0.0021967500771834	0.432794545526638	0.597	0.397	1	"3"	"BPNT1"	"10380"
0.00220781342944567	0.341298277917637	0.528	0.346	1	"3"	"SLC25A11"	"8402"
0.00230346073910833	0.404879996247874	0.653	0.481	1	"3"	"HTATIP2"	"10553"
0.00231106610337011	0.373269303574195	0.889	0.706	1	"3"	"UQCRC2"	"7385"
0.00236395265560879	0.346512663980843	0.556	0.383	1	"3"	"ANKFY1"	"51479"
0.00254173020278934	0.349801359353777	0.792	0.636	1	"3"	"SOAT1"	"6646"
0.00263689372851542	0.278799439865388	0.486	0.299	1	"3"	"PARD3B"	"117583"
0.0026373836795558	0.317176816643772	0.722	0.514	1	"3"	"CSNK1G1"	"53944"
0.0027241988984066	0.262875190152081	0.542	0.388	1	"3"	"ACBD6"	"84320"
0.00284209944073196	0.296931690040868	0.694	0.509	1	"3"	"LSS"	"4047"
0.00290242620609365	0.414051842165627	0.847	0.706	1	"3"	"SAMD8"	"142891"
0.00292962941680719	0.353893968031876	0.431	0.257	1	"3"	"HAUS1"	"115106"
0.00321298762748582	0.304500313335852	0.931	0.808	1	"3"	"FDFT1"	"2222"
0.00330096000610236	0.461654391798007	0.444	0.285	1	"3"	"C18orf8"	NA
0.00341314845923524	0.287540372433939	0.653	0.439	1	"3"	"BHLHB9"	NA
0.00345124197766424	0.259956920768598	0.625	0.467	1	"3"	"KXD1"	"79036"
0.00353033212849018	0.382784944387963	0.472	0.299	1	"3"	"CELF2"	"10659"
0.00362755851741076	0.298302628872487	0.681	0.523	1	"3"	"IPO4"	"79711"
0.00380835804995675	0.30058550854769	0.972	0.953	1	"3"	"SCARB2"	"950"
0.00386951616080517	0.287682208638035	0.75	0.565	1	"3"	"GBA"	NA
0.00396013968706698	0.260439074305472	0.389	0.224	1	"3"	"ADAMTS2"	"9509"
0.00422439497749966	0.486432004164293	0.375	0.215	1	"3"	"MTHFD2"	"10797"
0.00422663164885391	0.347571945471496	0.861	0.701	1	"3"	"PSMD11"	"5717"
0.00423979119033572	0.372337899552519	0.764	0.561	1	"3"	"TAB2"	"23118"
0.00428146882196447	0.299434837643792	0.5	0.327	1	"3"	"LRRC47"	"57470"
0.00431594595081738	0.306074919689621	0.778	0.626	1	"3"	"SURF1"	"6834"
0.00446271031432267	0.26282889503933	0.597	0.421	1	"3"	"ANGEL1"	"23357"
0.00453752071622374	0.280574284849017	0.556	0.393	1	"3"	"HIST1H1C"	NA
0.00464488408045058	0.413051391588551	0.722	0.547	1	"3"	"FKBP5"	"2289"
0.00472404409042567	0.253320529991756	0.514	0.322	1	"3"	"IDE"	"3416"
0.00498484409089943	0.301135665596346	0.972	0.944	1	"3"	"CNPY2"	"10330"
0.00503404780898615	0.437429421804754	0.528	0.388	1	"3"	"OTUD6B"	"51633"
0.00507134942894812	0.313945596314723	0.917	0.776	1	"3"	"SENP7"	"57337"
0.00533731485058894	0.289191921050009	0.944	0.766	1	"3"	"PCGF5"	"84333"
0.00535957475537455	0.260027258832862	0.972	0.874	1	"3"	"CHMP2A"	"27243"
0.00558550898620799	0.339635914733374	0.917	0.808	1	"3"	"ATP6V1C1"	"528"
0.00575540793031023	0.310917222642023	0.556	0.402	1	"3"	"ACSL4"	"2182"
0.0058373444622473	-0.337796295755926	1	1	1	"3"	"TBL1XR1"	"79718"
0.00586842504326849	0.522147742366297	0.75	0.631	1	"3"	"NF2"	"4771"
0.00645274407868233	0.263530134097411	1	0.977	1	"3"	"MACF1"	"23499"
0.00649070580716996	-0.303269703542111	0.819	0.636	1	"3"	"C10orf10"	NA
0.00659928463896103	0.36768767958543	0.75	0.64	1	"3"	"UGP2"	"7360"
0.00702134284497511	0.326344275054107	1	0.995	1	"3"	"TPI1"	"7167"
0.00718028854672335	0.293098558227948	0.583	0.43	1	"3"	"NAPEPLD"	"222236"
0.00726813038501427	0.374623764541227	1	0.981	1	"3"	"SARS"	NA
0.00730409997119529	-0.292035563191884	1	1	1	"3"	"RIN2"	"54453"
0.00756448543649239	0.435188580481519	0.875	0.827	1	"3"	"MARCH6"	NA
0.00757846005685073	0.315482037332321	0.833	0.776	1	"3"	"CHM"	"1121"
0.00772308067997455	0.381648020805794	0.5	0.364	1	"3"	"CHUK"	"1147"
0.00776994614094078	0.35579204185611	0.861	0.715	1	"3"	"AARS"	NA
0.00820650973802371	0.276526042348522	0.778	0.584	1	"3"	"YIF1A"	"10897"
0.0083202906359951	0.271202430369087	0.653	0.463	1	"3"	"AGFG1"	"3267"
0.00839771018985634	0.670434464003285	0.917	0.864	1	"3"	"TARS"	NA
0.00854821467929952	0.273452159410538	0.917	0.785	1	"3"	"ALKBH5"	"54890"
0.00856001290347303	0.33400785059373	0.222	0.103	1	"3"	"ZNF670"	"93474"
0.00876880220892634	0.251397133691199	0.653	0.491	1	"3"	"DPM1"	"8813"
0.00883414082717751	0.2738040355404	1	0.991	1	"3"	"TMED2"	"10959"
0.00933954560744214	0.308975507758745	0.625	0.505	1	"3"	"ACSL1"	"2180"
0.00936535113539107	0.278319209579921	0.417	0.266	1	"3"	"PEX13"	"5194"
0.00940750038805037	0.411797097670279	0.778	0.659	1	"3"	"CDK5RAP3"	"80279"
0.00949276082462198	0.454812559660882	0.806	0.701	1	"3"	"MAP4K4"	"9448"
0.00961577997555363	0.41640414249715	0.403	0.257	1	"3"	"QTRTD1"	NA
0.00996355709757956	0.354809620814813	0.444	0.29	1	"3"	"PIGG"	"54872"
4.38028102147029e-10	0.861375769771671	0.921	0.399	1.01723266161605e-05	"4"	"DDX3Y"	"8653"
6.31125521661096e-09	0.381937110673943	0.895	0.371	0.000146566279895356	"4"	"EIF1AY"	"9086"
1.18881136500094e-08	0.48067014247381	0.737	0.298	0.000276077663294167	"4"	"LOC100652759"	NA
2.11676470117961e-08	0.758784239422504	0.789	0.363	0.000491576266554942	"4"	"PRICKLE2"	"166336"
3.83147025117832e-08	-2.22647105435201	0.026	0.528	0.000889782336431142	"4"	"XIST"	"7503"
5.81598011376984e-08	0.641286457717033	0.947	0.444	0.00135064506182077	"4"	"USP9Y"	"8287"
6.01433710476495e-08	0.355097682754016	0.421	0.093	0.00139670950583956	"4"	"ZFY"	"7544"
7.06479045824872e-08	-1.99910755425886	0.026	0.516	0.0016406562881191	"4"	"TSIX"	"9383"
1.36243241562823e-07	0.33585542899788	0.763	0.323	0.00316397679881345	"4"	"UTY"	"7404"
2.48707488343967e-07	0.544462421263854	0.579	0.21	0.00577573400181195	"4"	"RPH3A"	"22895"
2.73388320296827e-07	0.257810951912258	0.947	0.452	0.00634889696225322	"4"	"TTTY15"	"64595"
3.63017769911236e-07	0.34009987095035	0.737	0.347	0.00843036167064864	"4"	"PTPRJ"	"5795"
3.72619982987322e-07	0.403773425583118	0.868	0.476	0.00865335386491457	"4"	"PRDM4"	"11108"
4.77829637311462e-07	0.32087325236446	0.737	0.347	0.0110966376672841	"4"	"DUSP7"	"1849"
5.80020244264459e-07	0.368456066626973	0.816	0.383	0.0134698101325535	"4"	"C14orf129"	NA
6.02188912790386e-07	0.58283077333565	0.737	0.327	0.0139846331217311	"4"	"SLC2A2"	"6514"
7.51160697505799e-07	0.61168848396325	0.895	0.532	0.0174442048781772	"4"	"UBE2D4"	"51619"
7.94755265031008e-07	0.629356982821075	0.711	0.343	0.0184566015198151	"4"	"SDHA"	"6389"
1.20128891918878e-06	0.704278775636996	0.816	0.448	0.027897532570321	"4"	"CHL1"	"10752"
1.43717101822542e-06	0.351835321690067	0.632	0.242	0.033375422556249	"4"	"RNFT1"	"51136"
1.55468195268927e-06	0.345335480402965	0.632	0.242	0.0361043789873029	"4"	"PLD1"	"5337"
2.10587139931707e-06	0.283529064155365	0.474	0.145	0.0489046515063403	"4"	"MAP2K6"	"5608"
2.50438328257271e-06	0.429089708903997	0.421	0.121	0.058159292971186	"4"	"ZNF614"	"80110"
2.61467902960537e-06	0.373358764142483	0.711	0.315	0.0607206911045254	"4"	"KDM5D"	"8284"
